Country,Code,Category,Year,GDP per capita (2015 US$),GNI per capita (2015 US$),"Services, value added per worker (2015 US$)","Industry, value added per worker (2015 US$)",Consumption expenditure per capita (2015 US$),Government expenditure on education (% of GDP),Literacy rate (% of population 15+),"Educational attainment, upper secondary (% of population 25+)","Educational attainment, Bachelor's (% of population 25+)","Educational attainment, Doctoral (% of population 25+)","CO2 emissions per $ of GDP (kg, 2015 US$)",CO2 emissions per capita (tons),Greenhouse gas emissions per capita (tons of CO2 equiv.),GDP per kg of oil equiv. of energy use (2017 PPP $),Renewable energy consumption (% of energy consumption)
Tuvalu,TUV,education,1974,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1975,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1976,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1977,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1978,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1979,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1980,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1981,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1982,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1983,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1984,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1985,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1986,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1987,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1988,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1989,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1990,,,,,,7.55,,,,,,,,,
Tuvalu,TUV,education,1991,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1992,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1993,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1994,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1995,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1996,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1997,,,,,,3.73,,,,,,,,,
Tuvalu,TUV,education,1998,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1999,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2000,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2001,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2002,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2003,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2004,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2005,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2006,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2007,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2008,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2009,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2010,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2011,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2012,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2013,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2014,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2015,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2016,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2017,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2018,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2019,,,,,,,,33.13,,,,,,,
Tuvalu,TUV,education,2020,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2021,,,,,,,,,,,,,,,
Tuvalu,TUV,education,2022,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1960,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1961,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1962,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1963,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1964,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1965,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1966,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1967,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1968,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1969,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1970,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1971,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1972,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1973,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1974,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1975,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1976,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1977,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1978,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1979,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1980,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1981,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1982,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1983,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1984,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1985,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1986,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1987,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1988,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1989,,,,,,,,,,,,,,,
Tuvalu,TUV,environment,1990,,,,,,,,,,,0.3,0.7,1.85,,0.01
Tuvalu,TUV,environment,1991,,,,,,,,,,,0.3,0.72,1.93,,0.01
Tuvalu,TUV,environment,1992,,,,,,,,,,,0.32,0.77,1.98,,0.01
Tuvalu,TUV,environment,1993,,,,,,,,,,,0.32,0.8,1.98,,0.01
Tuvalu,TUV,environment,1994,,,,,,,,,,,0.31,0.87,2.06,,0.01
Tuvalu,TUV,environment,1995,,,,,,,,,,,0.36,0.93,2.11,,0.01
Tuvalu,TUV,environment,1996,,,,,,,,,,,0.29,0.72,1.91,,0.01
Tuvalu,TUV,environment,1997,,,,,,,,,,,0.3,0.81,2.01,,0.01
Tuvalu,TUV,environment,1998,,,,,,,,,,,0.36,1.13,2.34,,0.01
Tuvalu,TUV,environment,1999,,,,,,,,,,,0.26,0.79,2.01,,0.01
Tuvalu,TUV,environment,2000,,,,,,,,,,,0.27,0.82,2.04,,0.04
Tuvalu,TUV,environment,2001,,,,,,,,,,,0.34,1.03,2.26,,0.03
Tuvalu,TUV,environment,2002,,,,,,,,,,,0.28,0.95,2.21,,0.02
Tuvalu,TUV,environment,2003,,,,,,,,,,,0.28,0.88,2.14,,0.03
Tuvalu,TUV,environment,2004,,,,,,,,,,,0.28,0.87,2.12,,0.02
Tuvalu,TUV,environment,2005,,,,,,,,,,,0.3,0.86,2.1,,0.02
Tuvalu,TUV,environment,2006,,,,,,,,,,,0.38,1.1,2.34,,0.02
Tuvalu,TUV,environment,2007,,,,,,,,,,,0.42,1.3,2.54,,0.02
Tuvalu,TUV,environment,2008,,,,,,,,,,,0.28,0.92,2.16,,0.2
Tuvalu,TUV,environment,2009,,,,,,,,,,,0.34,1.02,2.25,,0.25
Tuvalu,TUV,environment,2010,,,,,,,,,,,0.31,0.91,2.13,,0.45
Tuvalu,TUV,environment,2011,,,,,,,,,,,0.31,0.95,2.18,,0.21
Tuvalu,TUV,environment,2012,,,,,,,,,,,0.31,0.9,2.12,,0.27
Tuvalu,TUV,environment,2013,,,,,,,,,,,0.26,0.8,2.02,,0.7
Tuvalu,TUV,environment,2014,,,,,,,,,,,0.25,0.78,2.02,,0.65
Tuvalu,TUV,environment,2015,,,,,,,,,,,0.21,0.71,1.97,,2.98
Tuvalu,TUV,environment,2016,,,,,,,,,,,0.19,0.69,1.98,,7.27
Tuvalu,TUV,environment,2017,,,,,,,,,,,0.19,0.71,2.03,,6.98
Tuvalu,TUV,environment,2018,,,,,,,,,,,0.22,0.81,2.15,,6.59
Tuvalu,TUV,environment,2019,,,,,,,,,,,0.19,0.81,2.17,,6.51
Tuvalu,TUV,environment,2020,,,,,,,,,,,0.15,0.6,1.96,,6.67
Tuvalu,TUV,environment,2021,,,,,,,,,,,,,,,6.68
Tuvalu,TUV,environment,2022,,,,,,,,,,,,,,,
Uganda,UGA,economy,1960,,,,,,,,,,,,,,,
Uganda,UGA,economy,1961,,,,,,,,,,,,,,,
Uganda,UGA,economy,1962,,,,,,,,,,,,,,,
Uganda,UGA,economy,1963,,,,,,,,,,,,,,,
Uganda,UGA,economy,1964,,,,,,,,,,,,,,,
Uganda,UGA,economy,1965,,,,,,,,,,,,,,,
Uganda,UGA,economy,1966,,,,,,,,,,,,,,,
Uganda,UGA,economy,1967,,,,,,,,,,,,,,,
Uganda,UGA,economy,1968,,,,,,,,,,,,,,,
Uganda,UGA,economy,1969,,,,,,,,,,,,,,,
Uganda,UGA,economy,1970,,,,,,,,,,,,,,,
Uganda,UGA,economy,1971,,,,,,,,,,,,,,,
Uganda,UGA,economy,1972,,,,,,,,,,,,,,,
Uganda,UGA,economy,1973,,,,,,,,,,,,,,,
Uganda,UGA,economy,1974,,,,,,,,,,,,,,,
Uganda,UGA,economy,1975,,,,,,,,,,,,,,,
Uganda,UGA,economy,1976,,,,,,,,,,,,,,,
Uganda,UGA,economy,1977,,,,,,,,,,,,,,,
Uganda,UGA,economy,1978,,,,,,,,,,,,,,,
Uganda,UGA,economy,1979,,,,,,,,,,,,,,,
Uganda,UGA,economy,1980,,,,,,,,,,,,,,,
Uganda,UGA,economy,1981,,,,,,,,,,,,,,,
Uganda,UGA,economy,1982,359.0,354.0,,,360.0,,,,,,,,,,
Uganda,UGA,economy,1983,370.0,362.0,,,379.0,,,,,,,,,,
Uganda,UGA,economy,1984,359.0,354.0,,,360.0,,,,,,,,,,
Uganda,UGA,economy,1985,338.0,332.0,,,339.0,,,,,,,,,,
Uganda,UGA,economy,1986,329.0,325.0,,,329.0,,,,,,,,,,
Uganda,UGA,economy,1987,332.0,329.0,,,332.0,,,,,,,,,,
Uganda,UGA,economy,1988,348.0,345.0,,,345.0,,,,,,,,,,
Uganda,UGA,economy,1989,358.0,354.0,,,351.0,,,,,,,,,,
Uganda,UGA,economy,1990,369.0,363.0,,,362.0,,,,,,,,,,
Uganda,UGA,economy,1991,377.0,371.0,2135.0,2000.0,367.0,,,,,,,,,,
Uganda,UGA,economy,1992,377.0,366.0,2209.0,2108.0,365.0,,,,,,,,,,
Uganda,UGA,economy,1993,395.0,389.0,2293.0,2224.0,377.0,,,,,,,,,,
Uganda,UGA,economy,1994,406.0,400.0,2502.0,2446.0,385.0,,,,,,,,,,
Uganda,UGA,economy,1995,441.0,436.0,2598.0,2859.0,429.0,,,,,,,,,,
Uganda,UGA,economy,1996,468.0,464.0,2641.0,3248.0,448.0,,,,,,,,,,
Uganda,UGA,economy,1997,478.0,476.0,2766.0,3532.0,448.0,,,,,,,,,,
Uganda,UGA,economy,1998,487.0,486.0,2854.0,3753.0,465.0,,,,,,,,,,
Uganda,UGA,economy,1999,509.0,508.0,2917.0,4041.0,480.0,,,,,,,,,,
Uganda,UGA,economy,2000,509.0,500.0,2945.0,4352.0,470.0,,,,,,,,,,
Uganda,UGA,economy,2001,519.0,503.0,3132.0,4378.0,473.0,,,,,,,,,,
Uganda,UGA,economy,2002,547.0,536.0,3193.0,4586.0,498.0,,,,,,,,,,
Uganda,UGA,economy,2003,565.0,553.0,3278.0,4875.0,501.0,,,,,,,,,,
Uganda,UGA,economy,2004,586.0,570.0,3303.0,5064.0,499.0,,,,,,,,,,
Uganda,UGA,economy,2005,605.0,588.0,3524.0,5432.0,511.0,,,,,,,,,,
Uganda,UGA,economy,2006,651.0,635.0,3631.0,6036.0,551.0,,,,,,,,,,
Uganda,UGA,economy,2007,685.0,672.0,3813.0,6396.0,576.0,,,,,,,,,,
Uganda,UGA,economy,2008,723.0,711.0,3330.0,6713.0,564.0,,,,,,,,,,
Uganda,UGA,economy,2009,750.0,738.0,3433.0,6917.0,638.0,,,,,,,,,,
Uganda,UGA,economy,2010,770.0,757.0,3521.0,7124.0,654.0,,,,,,,,,,
Uganda,UGA,economy,2011,818.0,806.0,3761.0,7587.0,704.0,,,,,,,,,,
Uganda,UGA,economy,2012,825.0,808.0,3760.0,7458.0,704.0,,,,,,,,,,
Uganda,UGA,economy,2013,830.0,812.0,4634.0,8282.0,684.0,,,,,,,,,,
Uganda,UGA,economy,2014,847.0,828.0,4781.0,8686.0,684.0,,,,,,,,,,
Uganda,UGA,economy,2015,864.0,847.0,4776.0,9060.0,741.0,,,,,,,,,,
Uganda,UGA,economy,2016,876.0,860.0,4898.0,9189.0,720.0,,,,,,,,,,
Uganda,UGA,economy,2017,872.0,851.0,4797.0,9609.0,703.0,,,,,,,,,,
Uganda,UGA,economy,2018,896.0,870.0,4885.0,9885.0,746.0,,,,,,,,,,
Uganda,UGA,economy,2019,922.0,897.0,4879.0,10502.0,772.0,,,,,,,,,,
Uganda,UGA,economy,2020,918.0,902.0,,,771.0,,,,,,,,,,
Uganda,UGA,economy,2021,921.0,904.0,,,791.0,,,,,,,,,,
Uganda,UGA,economy,2022,935.0,918.0,,,802.0,,,,,,,,,,
Uganda,UGA,education,1960,,,,,,,,,,,,,,,
Uganda,UGA,education,1961,,,,,,,,,,,,,,,
Uganda,UGA,education,1962,,,,,,,,,,,,,,,
Uganda,UGA,education,1963,,,,,,,,,,,,,,,
Uganda,UGA,education,1964,,,,,,,,,,,,,,,
Uganda,UGA,education,1965,,,,,,,,,,,,,,,
Uganda,UGA,education,1966,,,,,,,,,,,,,,,
Uganda,UGA,education,1967,,,,,,,,,,,,,,,
Uganda,UGA,education,1968,,,,,,,,,,,,,,,
Uganda,UGA,education,1969,,,,,,,,,,,,,,,
Uganda,UGA,education,1970,,,,,,,,,,,,,,,
Uganda,UGA,education,1971,,,,,,3.16,,,,,,,,,
Uganda,UGA,education,1972,,,,,,,,,,,,,,,
Uganda,UGA,education,1973,,,,,,3.35,,,,,,,,,
Uganda,UGA,education,1974,,,,,,3.39,,,,,,,,,
Uganda,UGA,education,1975,,,,,,3.22,,,,,,,,,
Uganda,UGA,education,1976,,,,,,2.68,,,,,,,,,
Uganda,UGA,education,1977,,,,,,,,,,,,,,,
Uganda,UGA,education,1978,,,,,,,,,,,,,,,
Uganda,UGA,education,1979,,,,,,,,,,,,,,,
Uganda,UGA,education,1980,,,,,,,,,,,,,,,
Uganda,UGA,education,1981,,,,,,,,,,,,,,,
Uganda,UGA,education,1982,,,,,,2.52,,,,,,,,,
Uganda,UGA,education,1983,,,,,,1.69,,,,,,,,,
Uganda,UGA,education,1984,,,,,,2.43,,,,,,,,,
Uganda,UGA,education,1985,,,,,,3.43,,,,,,,,,
Uganda,UGA,education,1986,,,,,,,,,,,,,,,
Uganda,UGA,education,1987,,,,,,,,,,,,,,,
Uganda,UGA,education,1988,,,,,,5.1,,,,,,,,,
Uganda,UGA,education,1989,,,,,,,,,,,,,,,
Uganda,UGA,education,1990,,,,,,,,,,,,,,,
Uganda,UGA,education,1991,,,,,,,56.11,1.85,,,,,,,
Uganda,UGA,education,1992,,,,,,,,,,,,,,,
Uganda,UGA,education,1993,,,,,,,,,,,,,,,
Uganda,UGA,education,1994,,,,,,,,,,,,,,,
Uganda,UGA,education,1995,,,,,,,,,,,,,,,
Uganda,UGA,education,1996,,,,,,,,,,,,,,,
Uganda,UGA,education,1997,,,,,,,,,,,,,,,
Uganda,UGA,education,1998,,,,,,,,,,,,,,,
Uganda,UGA,education,1999,,,,,,,,,,,,,,,
Uganda,UGA,education,2000,,,,,,2.46,,,,,,,,,
Uganda,UGA,education,2001,,,,,,,,,,,,,,,
Uganda,UGA,education,2002,,,,,,,68.14,6.45,,,,,,,
Uganda,UGA,education,2003,,,,,,,,,,,,,,,
Uganda,UGA,education,2004,,,,,,4.95,,,,,,,,,
Uganda,UGA,education,2005,,,,,,,,,,,,,,,
Uganda,UGA,education,2006,,,,,,,71.37,,,,,,,,
Uganda,UGA,education,2007,,,,,,,,,,,,,,,
Uganda,UGA,education,2008,,,,,,,,8.77,1.84,,,,,,
Uganda,UGA,education,2009,,,,,,,,,,,,,,,
Uganda,UGA,education,2010,,,,,,1.73,73.21,10.67,2.96,,,,,,
Uganda,UGA,education,2011,,,,,,2.3,,,,,,,,,
Uganda,UGA,education,2012,,,,,,1.8,70.2,9.87,1.7,,,,,,
Uganda,UGA,education,2013,,,,,,1.87,,,,,,,,,
Uganda,UGA,education,2014,,,,,,1.91,,,,,,,,,
Uganda,UGA,education,2015,,,,,,2.32,,,,,,,,,
Uganda,UGA,education,2016,,,,,,2.14,,12.27,0.94,,,,,,
Uganda,UGA,education,2017,,,,,,2.25,,,,,,,,,
Uganda,UGA,education,2018,,,,,,2.13,76.53,,,,,,,,
Uganda,UGA,education,2019,,,,,,2.31,,,,,,,,,
Uganda,UGA,education,2020,,,,,,2.57,,,,,,,,,
Uganda,UGA,education,2021,,,,,,2.64,,,,,,,,,
Uganda,UGA,education,2022,,,,,,2.56,80.59,,,,,,,,
Uganda,UGA,environment,1960,,,,,,,,,,,,,,,
Uganda,UGA,environment,1961,,,,,,,,,,,,,,,
Uganda,UGA,environment,1962,,,,,,,,,,,,,,,
Uganda,UGA,environment,1963,,,,,,,,,,,,,,,
Uganda,UGA,environment,1964,,,,,,,,,,,,,,,
Uganda,UGA,environment,1965,,,,,,,,,,,,,,,
Uganda,UGA,environment,1966,,,,,,,,,,,,,,,
Uganda,UGA,environment,1967,,,,,,,,,,,,,,,
Uganda,UGA,environment,1968,,,,,,,,,,,,,,,
Uganda,UGA,environment,1969,,,,,,,,,,,,,,,
Uganda,UGA,environment,1970,,,,,,,,,,,,,,,
Uganda,UGA,environment,1971,,,,,,,,,,,,,,,
Uganda,UGA,environment,1972,,,,,,,,,,,,,,,
Uganda,UGA,environment,1973,,,,,,,,,,,,,,,
Uganda,UGA,environment,1974,,,,,,,,,,,,,,,
Uganda,UGA,environment,1975,,,,,,,,,,,,,,,
Uganda,UGA,environment,1976,,,,,,,,,,,,,,,
Uganda,UGA,environment,1977,,,,,,,,,,,,,,,
Uganda,UGA,environment,1978,,,,,,,,,,,,,,,
Uganda,UGA,environment,1979,,,,,,,,,,,,,,,
Uganda,UGA,environment,1980,,,,,,,,,,,,,,,
Uganda,UGA,environment,1981,,,,,,,,,,,,,,,
Uganda,UGA,environment,1982,,,,,,,,,,,,,,,
Uganda,UGA,environment,1983,,,,,,,,,,,,,,,
Uganda,UGA,environment,1984,,,,,,,,,,,,,,,
Uganda,UGA,environment,1985,,,,,,,,,,,,,,,
Uganda,UGA,environment,1986,,,,,,,,,,,,,,,
Uganda,UGA,environment,1987,,,,,,,,,,,,,,,
Uganda,UGA,environment,1988,,,,,,,,,,,,,,,
Uganda,UGA,environment,1989,,,,,,,,,,,,,,,
Uganda,UGA,environment,1990,,,,,,,,,,,0.12,0.04,0.75,,96.78
Uganda,UGA,environment,1991,,,,,,,,,,,0.12,0.04,0.75,,96.79
Uganda,UGA,environment,1992,,,,,,,,,,,0.11,0.04,0.74,,96.86
Uganda,UGA,environment,1993,,,,,,,,,,,0.11,0.04,0.73,,96.95
Uganda,UGA,environment,1994,,,,,,,,,,,0.09,0.04,0.69,,97.45
Uganda,UGA,environment,1995,,,,,,,,,,,0.1,0.05,0.7,,96.73
Uganda,UGA,environment,1996,,,,,,,,,,,0.11,0.05,0.71,,96.47
Uganda,UGA,environment,1997,,,,,,,,,,,0.11,0.05,0.73,,95.65
Uganda,UGA,environment,1998,,,,,,,,,,,0.12,0.06,0.77,,95.17
Uganda,UGA,environment,1999,,,,,,,,,,,0.11,0.06,0.72,,95.21
Uganda,UGA,environment,2000,,,,,,,,,,,0.11,0.05,0.71,,95.01
Uganda,UGA,environment,2001,,,,,,,,,,,0.1,0.05,0.7,,95.22
Uganda,UGA,environment,2002,,,,,,,,,,,0.11,0.06,0.71,,95.35
Uganda,UGA,environment,2003,,,,,,,,,,,0.11,0.06,0.75,,95.28
Uganda,UGA,environment,2004,,,,,,,,,,,0.1,0.06,0.73,,95.02
Uganda,UGA,environment,2005,,,,,,,,,,,0.12,0.07,0.78,,94.11
Uganda,UGA,environment,2006,,,,,,,,,,,0.13,0.08,0.71,,93.82
Uganda,UGA,environment,2007,,,,,,,,,,,0.14,0.1,0.78,,93.74
Uganda,UGA,environment,2008,,,,,,,,,,,0.13,0.1,0.96,,93.73
Uganda,UGA,environment,2009,,,,,,,,,,,0.14,0.11,0.94,,93.87
Uganda,UGA,environment,2010,,,,,,,,,,,0.13,0.1,0.96,,93.18
Uganda,UGA,environment,2011,,,,,,,,,,,0.14,0.11,0.94,,92.79
Uganda,UGA,environment,2012,,,,,,,,,,,0.13,0.11,0.96,,92.95
Uganda,UGA,environment,2013,,,,,,,,,,,0.13,0.1,0.93,,92.55
Uganda,UGA,environment,2014,,,,,,,,,,,0.13,0.11,0.93,,91.84
Uganda,UGA,environment,2015,,,,,,,,,,,0.15,0.13,0.94,,91.07
Uganda,UGA,environment,2016,,,,,,,,,,,0.15,0.13,0.92,,90.81
Uganda,UGA,environment,2017,,,,,,,,,,,0.15,0.13,0.9,,90.73
Uganda,UGA,environment,2018,,,,,,,,,,,0.16,0.14,0.9,,91.47
Uganda,UGA,environment,2019,,,,,,,,,,,0.15,0.14,0.89,,91.62
Uganda,UGA,environment,2020,,,,,,,,,,,0.14,0.13,0.88,,92.91
Uganda,UGA,environment,2021,,,,,,,,,,,,,,,93.03
Uganda,UGA,environment,2022,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1960,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1961,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1962,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1963,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1964,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1965,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1966,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1967,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1968,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1969,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1970,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1971,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1972,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1973,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1974,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1975,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1976,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1977,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1978,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1979,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1980,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1981,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1982,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1983,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1984,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1985,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1986,,,,,,,,,,,,,,,
Ukraine,UKR,economy,1987,3155.0,,,,,,,,,,,,,,
Ukraine,UKR,economy,1988,3222.0,,,,,,,,,,,,,,
Ukraine,UKR,economy,1989,3330.0,,,,,,,,,,,,,,
Ukraine,UKR,economy,1990,3112.0,,,,1410.0,,,,,,,,,,
Ukraine,UKR,economy,1991,2835.0,2892.0,5888.0,8157.0,1323.0,,,,,,,,,,
Ukraine,UKR,economy,1992,2547.0,2547.0,6085.0,6888.0,1238.0,,,,,,,,,,
Ukraine,UKR,economy,1993,2184.0,2143.0,5114.0,5448.0,999.0,,,,,,,,,,
Ukraine,UKR,economy,1994,1693.0,1681.0,4029.0,3591.0,904.0,,,,,,,,,,
Ukraine,UKR,economy,1995,1498.0,1485.0,3611.0,3234.0,878.0,,,,,,,,,,
Ukraine,UKR,economy,1996,1360.0,1348.0,3313.0,3108.0,814.0,,,,,,,,,,
Ukraine,UKR,economy,1997,1331.0,1319.0,3193.0,3143.0,814.0,,,,,,,,,,
Ukraine,UKR,economy,1998,1318.0,1297.0,3298.0,3341.0,823.0,,,,,,,,,,
Ukraine,UKR,economy,1999,1328.0,1298.0,3213.0,3612.0,799.0,,,,,,,,,,
Ukraine,UKR,economy,2000,1420.0,1347.0,3254.0,4009.0,823.0,,,,,,,,,,
Ukraine,UKR,economy,2001,1561.0,1499.0,3494.0,4644.0,909.0,,,,,,,,,,
Ukraine,UKR,economy,2002,1660.0,1595.0,3667.0,4943.0,956.0,,,,,,,,,,
Ukraine,UKR,economy,2003,1833.0,1762.0,3999.0,5040.0,1056.0,,,,,,,,,,
Ukraine,UKR,economy,2004,2065.0,1989.0,4397.0,5554.0,1164.0,,,,,,,,,,
Ukraine,UKR,economy,2005,2144.0,2059.0,4303.0,5480.0,1355.0,,,,,,,,,,
Ukraine,UKR,economy,2006,2322.0,2214.0,4565.0,5824.0,1534.0,,,,,,,,,,
Ukraine,UKR,economy,2007,2528.0,2422.0,4988.0,6383.0,1754.0,,,,,,,,,,
Ukraine,UKR,economy,2008,2599.0,2468.0,5207.0,6027.0,1936.0,,,,,,,,,,
Ukraine,UKR,economy,2009,2215.0,2105.0,4539.0,5045.0,1698.0,,,,,,,,,,
Ukraine,UKR,economy,2010,2315.0,2237.0,4589.0,5469.0,1812.0,,,,,,,,,,
Ukraine,UKR,economy,2011,2450.0,2336.0,4745.0,5711.0,2024.0,,,,,,,,,,
Ukraine,UKR,economy,2012,2460.0,2435.0,4885.0,5538.0,2177.0,,,,,,,,,,
Ukraine,UKR,economy,2013,2466.0,2432.0,4853.0,5282.0,2291.0,,,,,,,,,,
Ukraine,UKR,economy,2014,2346.0,2321.0,4456.0,4680.0,2055.0,,,,,,,,,,
Ukraine,UKR,economy,2015,2125.0,2213.0,4074.0,4208.0,1747.0,,,,,,,,,,
Ukraine,UKR,economy,2016,2185.0,2209.0,4220.0,4487.0,1788.0,,,,,,,,,,
Ukraine,UKR,economy,2017,2247.0,2282.0,4380.0,4621.0,1946.0,,,,,,,,,,
Ukraine,UKR,economy,2018,2337.0,2362.0,4512.0,4681.0,2094.0,,,,,,,,,,
Ukraine,UKR,economy,2019,2426.0,2459.0,4742.0,4742.0,2216.0,,,,,,,,,,
Ukraine,UKR,economy,2020,2350.0,2408.0,,,2255.0,,,,,,,,,,
Ukraine,UKR,economy,2021,2453.0,2383.0,,,2432.0,,,,,,,,,,
Ukraine,UKR,economy,2022,2033.0,2165.0,,,2297.0,,,,,,,,,,
Ukraine,UKR,education,1960,,,,,,,,,,,,,,,
Ukraine,UKR,education,1961,,,,,,,,,,,,,,,
Ukraine,UKR,education,1962,,,,,,,,,,,,,,,
Ukraine,UKR,education,1963,,,,,,,,,,,,,,,
Ukraine,UKR,education,1964,,,,,,,,,,,,,,,
Ukraine,UKR,education,1965,,,,,,,,,,,,,,,
Ukraine,UKR,education,1966,,,,,,,,,,,,,,,
Ukraine,UKR,education,1967,,,,,,,,,,,,,,,
Ukraine,UKR,education,1968,,,,,,,,,,,,,,,
Ukraine,UKR,education,1969,,,,,,,,,,,,,,,
Ukraine,UKR,education,1970,,,,,,4.57,,,,,,,,,
Ukraine,UKR,education,1971,,,,,,,,,,,,,,,
Ukraine,UKR,education,1972,,,,,,,,,,,,,,,
Ukraine,UKR,education,1973,,,,,,,,,,,,,,,
Ukraine,UKR,education,1974,,,,,,,,,,,,,,,
Ukraine,UKR,education,1975,,,,,,,,,,,,,,,
